a	aes
alebronar	alebronareis
alebronar	alebronaréis
alebronar	alebronará
alebronar	alebronaremos
alebronar	alebronáremos
alebronar	alebronaren
alebronar	alebronaría
alebronar	alebronaríais
alebronar	alebronaríamos
alebronar	alebronarían
alebronar	alebronares
alebronar	alebronarías
alebronar	alebronas
alebronar	alebronare
alebronar	alebronaron
alebronar	alebronásemos
alebronar	alebronaseis
alebronar	alebronases
alebronar	alebronasen
alebronar	alebronasteis
alebronar	alebrone
alebronar	alebronase
alebronar	alebronéis
alebronar	alebronaste
alebronar	alebronemos
alebronar	alebronen
alebronar	alebrono
alebronar	alebroné
aleccionador	aleccionadora
alebronar	alebrones
aleccionador	aleccionadoras
aleccionamiento	aleccionamientos
alebronar	alebronó
aleccionador	aleccionadores
aleccionar	aleccionabais
aleccionar	aleccionábamos
aleccionar	aleccionaban
aleccionar	aleccionabas
aleccionar	aleccionaba
aleccionar	aleccionada
aleccionar	aleccionadas
aleccionar	aleccionado
aleccionar	alecciona
aleccionar	aleccionados
aleccionar	aleccionad
aleccionar	aleccionáis
aleccionar	aleccionamos
aleccionar	aleccionan
aleccionar	aleccionara
aleccionar	aleccionarais
aleccionar	aleccionáramos
aleccionar	aleccionando
aleccionar	aleccionarán
aleccionar	aleccionaras
aleccionar	aleccionarás
aleccionar	aleccionará
aleccionar	aleccionaran
aleccionar	aleccionareis
aleccionar	aleccionaréis
aleccionar	aleccionare
aleccionar	aleccionaré
aleccionar	aleccionáremos
aleccionar	aleccionaremos
aleccionar	aleccionaren
aleccionar	aleccionaría
aleccionar	aleccionaríais
aleccionar	aleccionaríamos
aleccionar	aleccionarías
aleccionar	aleccionaron
aleccionar	aleccionarían
aleccionar	aleccionase
aleccionar	aleccionares
aleccionar	aleccionaseis
aleccionar	aleccionasen
aleccionar	aleccionásemos
aleccionar	aleccionas
aleccionar	aleccionases
aleccionar	aleccione
aleccionar	aleccionaste
aleccionar	aleccionéis
aleccionar	aleccionasteis
aleccionar	aleccionen
aleccionar	aleccionemos
aleccionar	aleccioné
aleccionar	alecciones
alechugar	alechuga
aleccionar	aleccionó
alechugar	alechugabais
alechugar	alechugábamos
alechugar	alechugaban
alechugar	alechugabas
alechugar	alechugad
aleccionar	alecciono
alechugar	alechugadas
alechugar	alechugado
alechugar	alechugados
alechugar	alechugáis
alechugar	alechugamos
alechugar	alechugan
alechugar	alechugaba
alechugar	alechugando
alechugar	alechugara
alechugar	alechugará
alechugar	alechugarais
alechugar	alechugáramos
alechugar	alechugarán
alechugar	alechugaras
alechugar	alechugarás
alechugar	alechugare
alechugar	alechugaran
alechugar	alechugareis
alechugar	alechugaréis
alechugar	alechugaremos
alechugar	alechugáremos
alechugar	alechugaré
alechugar	alechugada
alechugar	alechugaren
alechugar	alechugaría
alechugar	alechugaríamos
alechugar	alechugarían
alechugar	alechugaríais
alechugar	alechugaron
alechugar	alechugarías
alechugar	alechugares
alechugar	alechugaseis
alechugar	alechugásemos
alechugar	alechugasen
alechugar	alechugases
alechugar	alechugaste
alechugar	alechugas
alechugar	alechugasteis
alechugar	alechugó
alechugar	alechugase
alechugar	alechugué
alechugar	alechuguéis
alechugar	alechugue
alechugar	alechuguemos
alechugar	alechugues
alecrín	alecrines
alechugar	alechugo
alechugar	alechuguen
aledaño	aledaños
alefato	alefatos
aledaño	aledañas
alegación	alegaciones
alegador	alegadora
alefriz	alefrices
alegador	alegadoras
alegar	alega
alegador	alegadores
alegar	alegabais
aledaño	aledaña
alegar	alegábamos
alegar	alegaba
alegar	alegaban
alegar	alegad
alegar	alegada
alegar	alegadas
alegar	alegado
alegar	alegabas
alegar	alegados
alegar	alegáis
alegar	alegando
alegar	alegara
alegar	alegamos
alegar	alegarais
alegar	alegáramos
alegar	alegaran
alegar	alegará
alegar	alegarán
alegar	alegarás
alegar	alegaras
alegar	alegaré
alegar	alegareis
alegar	alegare
alegar	alegaréis
alegar	alegáremos
alegar	alegaren
alegar	alegaremos
alegar	alegaría
alegar	alegaríais
alegar	alegaríamos
alegar	alegarían
alegar	alegan
alegar	alegares
alegar	alegas
alegar	alegarías
alegar	alegaron
alegar	alegaseis
alegar	alegasen
alegar	alegásemos
alegar	alegase
alegar	alegases
alegar	alegasteis
alegar	alegó
alegar	alegaste
alegar	alego
alegar	alegue
alegar	aleguéis
alegar	aleguen
alegar	aleguemos
alegato	alegatos
alegar	alegué
alegoría	alegorías
alegórico	alegórica
alegórico	alegóricas
alegorismo	alegorismos
alegorista	alegoristas
alegórico	alegóricos
alegorizar	alegoricé
alegorizar	alegorice
alegorizar	alegoricéis
alegorizar	alegoricen
alegar	alegues
alegorizar	alegoricemos
alegorizar	alegorizaba
alegorizar	alegorizabais
alegorizar	alegorizábamos
alegorizar	alegoriza
alegorizar	alegorizaban
alegorizar	alegorizad
alegorizar	alegorizabas
alegorizar	alegorizada
alegorizar	alegorizadas
alegorizar	alegorizados
alegorizar	alegorizáis
alegorizar	alegorizamos
alegorizar	alegorizan
alegorizar	alegorizado
alegorizar	alegorizando
alegorizar	alegorices
alegorizar	alegorizará
alegorizar	alegorizarais
alegorizar	alegorizáramos
alegorizar	alegorizara
alegorizar	alegorizaran
alegorizar	alegorizarás
alegorizar	alegorizare
alegorizar	alegorizarán
alegorizar	alegorizareis
alegorizar	alegorizaras
alegorizar	alegorizaréis
alegorizar	alegorizáremos
alegorizar	alegorizaremos
alegorizar	alegorizaren
alegorizar	alegorizaría
alegorizar	alegorizaré
alegorizar	alegorizaríais
alegorizar	alegorizarían
alegorizar	alegorizaríamos
alegorizar	alegorizarías
alegorizar	alegorizaron
alegorizar	alegorizas
alegorizar	alegorizares
alegorizar	alegorizaseis
alegorizar	alegorizasen
alegorizar	alegorizásemos
alegorizar	alegorizases
alegorizar	alegorizasteis
alegorizar	alegorizo
alegorizar	alegorizase
alegorizar	alegorizaste
alegorizar	alegorizó
alegrar	alegrabais
alegrar	alegrábamos
alegrar	alegraban
alegrar	alegra
alegrar	alegraba
alegrar	alegrabas
alegrar	alegradas
alegrar	alegrad
alegrar	alegrada
alegrar	alegráis
alegrar	alegrado
alegrar	alegrados
alegrar	alegramos
alegrar	alegrando
alegrar	alegrará
alegrar	alegrarais
alegrar	alegrara
alegrar	alegráramos
alegrar	alegrarán
alegrar	alegraran
alegrar	alegrarás
alegrar	alegran
alegrar	alegraras
alegrar	alegrareis
alegrar	alegrare
alegrar	alegraréis
alegrar	alegráremos
alegrar	alegraren
alegrar	alegraremos
alegrar	alegrares
alegrar	alegraría
alegrar	alegraríamos
alegrar	alegraríais
alegrar	alegraré
alegrar	alegrarían
alegrar	alegrarías
alegrar	alegras
alegrar	alegrase
alegrar	alegrásemos
alegrar	alegrasen
alegrar	alegraseis
alegrar	alegraste
alegrar	alegrasteis
alegrar	alegre
alegrar	alegraron
alegrar	alegrases
alegrar	alegremos
alegrar	alegren
alegrar	alegréis
alegrar	alegres
alegrar	alegró
alegre	alegres
alegrar	alegré
alegría	alegrías
alegrar	alegro
alegreto	alegretos
alejamiento	alejamientos
alejandrino	alejandrina
alegro	alegros
alejandrino	alejandrinas
alejandrino	alejandrinos
alejandrita	alejandritas
alejar	alejaba
alegrón	alegrones
alejar	alejabais
alejar	alejábamos
alejar	aleja
alejar	alejabas
alejar	alejad
alejar	alejaban
alejar	alejado
alejar	alejada
alejar	alejadas
alejar	alejamos
alejar	alejan
alejar	alejados
alejar	alejáis
alejar	alejando
alejar	alejarais
alejar	alejáramos
alejar	alejara
alejar	alejaran
alejar	alejaras
alejar	alejarán
alejar	alejarás
alejar	alejaré
alejar	alejareis
alejar	alejaréis
alejar	alejare
alejar	alejará
alejar	alejáremos
alejar	alejares
alejar	alejaremos
alejar	alejaríais
alejar	alejaríamos
alejar	alejarían
alejar	alejarías
alejar	alejaría
alejar	alejaron
alejar	alejase
alejar	alejaren
alejar	alejaseis
alejar	alejásemos
alejar	alejasen
alejar	alejaste
alejar	alejasteis
alejar	aleje
alejar	alejases
alejar	alejas
alejar	alejéis
alejar	alejemos
alejar	alejes
alejar	alejo
alejar	alejé
alelamiento	alelamientos
alejar	alejen
alelar	alelaba
alelar	alelabais
alelar	alelábamos
alelar	alelaban
alejar	alejó
alelar	alelabas
alelar	alelada
alelar	alela
alelar	alelad
alelar	alelado
alelar	alelados
alelar	aleladas
alelar	alelan
alelar	alelamos
alelar	aleláis
alelar	alelará
alelar	alelarais
alelar	alelara
alelar	aleláramos
alelar	alelando
alelar	alelarán
alelar	alelarás
alelar	alelare
alelar	alelaran
alelar	alelareis
alelar	alelaréis
alelar	alelaremos
alelar	alelaré
alelar	aleláremos
alelar	alelares
alelar	alelaría
alelar	alelaríais
alelar	alelaríamos
alelar	alelarían
alelar	alelarías
alelar	alelaron
alelar	alelaren
alelar	alelas
alelar	alelaras
alelar	alelaseis
alelar	alelásemos
alelar	alelases
alelar	alelase
alelar	alelasen
alelar	alelasteis
alelar	alelé
alelar	alelaste
alelar	alele
alelar	aleléis
alelar	alelemos
alelar	alelen
alelar	alelo
alelar	aleló
alélico	alélica
alélico	alélicas
alélico	alélicos
alelo	alelos
alelar	aleles
alelomorfismo	alelomorfismos
alelotipo	alelotipos
alelomorfo	alelomorfos
alemán	alemana
aleluya	aleluyas
alelismo	alelismos
alemán	alemánas
alemán	alemanes
alemán	alemánes
alemanda	alemandas
aleno	alenos
alemán	alemána
alentador	alentadora
alentador	alentadores
alentar	alentaba
alentador	alentadoras
alentar	alentábamos
alentar	alentaban
alentar	alentabais
alentar	alentabas
alemán	alemanas
alentar	alentadas
alentar	alentado
alentar	alentados
alentar	alentad
alentar	alentáis
alentar	alentando
alentar	alentara
alentar	alentamos
alentar	alentarais
alentar	alentáramos
alentar	alentaran
alentar	alentarán
alentar	alentaras
alentar	alentarás
alentar	alentará
alentar	alentareis
alentar	alentaré
alentar	alentaréis
alentar	alentaremos
alentar	alentáremos
alentar	alentare
alentar	alentaren
alentar	alentaríamos
alentar	alentares
alentar	alentaríais
alentar	alentarían
alentar	alentarías
alentar	alentaron
alentar	alentaría
alentar	alentaseis
alentar	alentásemos
alentar	alentasen
alentar	alentase
alentar	alentases
alentar	alentasteis
alentar	alenté
alentar	alentada
alentar	alentéis
alentar	alentaste
alentar	alentemos
alentar	alientan
alentar	alientas
alentar	alentó
alentar	alienten
alentar	alienta
alentar	alientes
alerce	alerces
alentar	aliento
alergénico	alergénicas
alergénico	alergénica
alergénico	alergénicos
alentar	aliente
alergia	alergias
alérgico	alérgica
alérgico	alérgicas
alergización	alergizaciones
alérgico	alérgicos
alergología	alergologías
alergólogo	alergólogas
alergólogo	alergóloga
alergólogo	alergólogos
alergeno	alergenos
alero-pívot	aleros-pívot
alerta	alertas
alerón	alerones
alertar	alertaba
alertar	alertabais
alertar	alerta
alertar	alertábamos
alertar	alertaban
alertar	alertabas
alertar	alertada
alertar	alertadas
alertar	alertado
alertar	alertados
alertar	alertáis
alertar	alertad
alertar	alertamos
alertar	alertan
alertar	alertando
alertar	alertará
alero	aleros
alertar	alertara
alertar	alertarais
alertar	alertáramos
alertar	alertaras
alertar	alertarán
alertar	alertarás
alertar	alertaran
alertar	alertareis
alertar	alertaréis
alertar	alertare
alertar	alertaremos
alertar	alertáremos
alertar	alertares
alertar	alertaría
alertar	alertaríais
alertar	alertaren
alertar	alertaríamos
alertar	alertarían
alertar	alertaré
alertar	alertarías
alertar	alertas
alertar	alertase
alertar	alertaseis
alertar	alertásemos
alertar	alertaron
alertar	alertasen
alertar	alertasteis
alertar	alertases
alertar	alerte
alertar	alertaste
alertar	alertemos
alertar	alertéis
alertar	alerté
alertar	alerto
alertar	alertes
aleta	aletas
alertar	alerten
aletada	aletadas
aletargamiento	aletargamientos
aletargar	aletargaba
aletargar	aletarga
aletargar	aletargabais
aletargar	aletargábamos
aletargar	aletargabas
aletargar	aletargaban
aletargar	aletargada
aletargar	aletargad
aletargar	aletargado
aletargar	aletargadas
alertar	alertó
aletargar	aletargados
aletargar	aletargáis
aletargar	aletargando
aletargar	aletargara
aletargar	aletargamos
aletargar	aletargarais
aletargar	aletargáramos
aletargar	aletargaran
aletargar	aletargan
aletargar	aletargará
aletargar	aletargarán
aletargar	aletargare
aletargar	aletargaras
aletargar	aletargarás
aletargar	aletargaréis
aletargar	aletargaremos
aletargar	aletargáremos
aletargar	aletargaren
aletargar	aletargaré
aletargar	aletargareis
aletargar	aletargaríais
aletargar	aletargaríamos
aletargar	aletargarían
aletargar	aletargarías
aletargar	aletargaría
aletargar	aletargas
aletargar	aletargaron
aletargar	aletargaseis
aletargar	aletargásemos
aletargar	aletargares
aletargar	aletargases
aletargar	aletargaste
aletargar	aletargasteis
aletargar	aletargo
aletargar	aletargasen
aletargar	aletargue
aletargar	aletargase
aletargar	aletarguéis
aletargar	aletarguemos
aletargar	aletarguen
aletargar	aletargué
aletazo	aletazos
aletargar	aletargó
aletargar	aletargues
aletear	aleteabais
aletear	aletea
aletear	aleteaba
aletear	aleteabas
aletear	aleteábamos
aletear	aleteada
aletear	aleteaban
aletear	aleteado
aletear	aleteadas
aletear	aleteados
aletear	aletead
aletear	aleteáis
aletear	aleteamos
aletear	aleteando
aletear	aleteará
aletear	aletearais
aletear	aleteáramos
aletear	aletean
aletear	aletearán
aletear	aletearan
aletear	aletearás
aletear	aleteare
aletear	aletearas
aletear	aleteareis
aletear	aletearéis
aletear	aletearé
aletear	aletearemos
aletear	aleteáremos
aletear	aleteares
aletear	aletearía
aletear	aletearíais
aletear	aletearíamos
aletear	aletearían
aletear	aleteara
aletear	aletearen
aletear	aletearías
aletear	aletease
aletear	aletearon
aletear	aleteaseis
aletear	aleteásemos
aletear	aleteases
aletear	aleteaste
aletear	aleteasteis
aletear	aletee
aletear	aleteasen
aletear	aleteas
aletear	aleteéis
aletear	aleteemos
aletear	aletees
aletear	aleteo
aletear	aleteen
aletear	aleteé
aletrina	aletrinas
aleucémico	aleucémica
aleucémico	aleucémicas
aleucémico	aleucémicos
aletear	aleteó
aleurona	aleuronas
aleutiano	aleutianos
aleuta	aleutas
alevín	alevina
aleve	aleves
alevín	alevinas
alevosía	alevosías
alevoso	alevosa
alevín	alevines
alevoso	alevosas
aleteo	aleteos
alevoso	alevosos
alexitimia	alexitimias
alexina	alexinas
alezo	alezos
alexia	alexias
alfabético	alfabética
alfabético	alfabéticas
aleya	aleyas
alfabético	alfabéticos
alfabetizado	alfabetizada
alfabetización	alfabetizaciones
alfabetizado	alfabetizadas
alfabetizar	alfabetice
alfabetizado	alfabetizados
alfabetizar	alfabeticé
alfabetizar	alfabeticéis
alfabetizar	alfabeticen
alfabetizar	alfabeticemos
alfa	alfas
alfabetizar	alfabetices
alfabetizar	alfabetizaba
alfabetizar	alfabetizabais
alfabetizar	alfabetizaban
alfabetizar	alfabetizábamos
alfabetizar	alfabetiza
alfabetizar	alfabetizabas
alfabetizar	alfabetizadas
alfabetizar	alfabetizado
alfabetizar	alfabetizados
alfabetizar	alfabetizada
alfabetizar	alfabetizáis
alfabetizar	alfabetizamos
alfabetizar	alfabetizando
alfabetizar	alfabetizad
alfabetizar	alfabetizara
alfabetizar	alfabetizará
alfabetizar	alfabetizáramos
alfabetizar	alfabetizan
alfabetizar	alfabetizarais
alfabetizar	alfabetizaras
alfabetizar	alfabetizarán
alfabetizar	alfabetizaran
alfabetizar	alfabetizarás
alfabetizar	alfabetizaré
alfabetizar	alfabetizareis
alfabetizar	alfabetizaréis
alfabetizar	alfabetizáremos
alfabetizar	alfabetizaremos
alfabetizar	alfabetizares
alfabetizar	alfabetizare
alfabetizar	alfabetizaren
alfabetizar	alfabetizaríais
alfabetizar	alfabetizaríamos
alfabetizar	alfabetizarías
alfabetizar	alfabetizarían
alfabetizar	alfabetizas
alfabetizar	alfabetizase
alfabetizar	alfabetizaría
alfabetizar	alfabetizásemos
alfabetizar	alfabetizasen
alfabetizar	alfabetizaseis
alfabetizar	alfabetizases
alfabetizar	alfabetizasteis
alfabetizar	alfabetizaron
alfabetizar	alfabetizó
alfabetizar	alfabetizaste
alfafetoproteína	alfafetoproteínas
alfaglobulina	alfaglobulinas
alfaguara	alfaguaras
alfabeto	alfabetos
alfabetizar	alfabetizo
alfalfa	alfalfas
alfalfar	alfalfaba
alfalfar	alfalfabais
alfalfar	alfalfábamos
alfajor	alfajores
alfalfar	alfalfaban
alfalfar	alfalfad
alfalfar	alfalfabas
alfalfar	alfalfa
alfalfar	alfalfadas
alfalfar	alfalfada
alfalfar	alfalfados
alfalfar	alfalfáis
alfalfar	alfalfan
alfalfar	alfalfado
alfalfar	alfalfando
alfalfar	alfalfará
alfalfar	alfalfarais
alfalfar	alfalfáramos
alfalfar	alfalfamos
alfalfar	alfalfarán
alfalfar	alfalfaras
alfalfar	alfalfarás
alfalfar	alfalfare
alfalfar	alfalfaré
alfalfar	alfalfareis
alfalfar	alfalfaréis
alfalfar	alfalfaremos
alfalfar	alfalfáremos
alfalfar	alfalfaren
alfalfar	alfalfares
alfalfar	alfalfaría
alfalfar	alfalfaríais
alfalfar	alfalfaríamos
alfalfar	alfalfara
alfalfar	alfalfaran
alfalfar	alfalfaron
alfalfar	alfalfarían
alfalfar	alfalfarías
alfalfar	alfalfas
alfalfar	alfalfase
alfalfar	alfalfasen
alfalfar	alfalfásemos
alfalfar	alfalfaseis
alfalfar	alfalfasteis
alfalfar	alfalfe
alfalfar	alfalfaste
alfalfar	alfalfases
alfalfar	alfalfemos
alfalfar	alfalfé
alfalfar	alfalfes
alfalfar	alfalféis
alfalfar	alfalfen
alfana	alfanas
alfalfar	alfalfó
alfaneque	alfaneques
alfanje	alfanjes
alfanumérico	alfanumérica
alfanumérico	alfanuméricas
alfalfar	alfalfo
alfaquí	alfaquíes
alfanumérico	alfanuméricos
alfaque	alfaques
alfaquí	alfaquís
alfar	alfares
alfaraz	alfaraces
alfardón	alfardones
alfarería	alfarerías
alfarero	alfarera
alfareme	alfaremes
alfarero	alfareras
alfarje	alfarjes
alfarero	alfareros
alfarjía	alfarjías
alfarrazar	alfarracé
alfarda	alfardas
alfarrazar	alfarracéis
alfarrazar	alfarrace
alfarrazar	alfarracen
alfarrazar	alfarraza
alfarrazar	alfarraces
alfarrazar	alfarracemos
alfarrazar	alfarrazábamos
alfarrazar	alfarrazaban
alfarrazar	alfarrazabais
alfarrazar	alfarrazaba
alfarrazar	alfarrazabas
alfarrazar	alfarrazadas
alfarrazar	alfarrazado
alfarrazar	alfarrazados
alfarrazar	alfarrazáis
alfarrazar	alfarrazada
alfarrazar	alfarrazamos
alfarrazar	alfarrazando
alfarrazar	alfarrazan
alfarrazar	alfarrazara
alfarrazar	alfarrazarais
alfarrazar	alfarrazad
alfarrazar	alfarrazáramos
alfarrazar	alfarrazará
alfarrazar	alfarrazarán
alfarrazar	alfarrazarás
alfarrazar	alfarrazaran
alfarrazar	alfarrazaras
alfarrazar	alfarrazareis
alfarrazar	alfarrazare
alfarrazar	alfarrazaréis
alfarrazar	alfarrazáremos
alfarrazar	alfarrazaré
alfarrazar	alfarrazaremos
alfarrazar	alfarrazaría
alfarrazar	alfarrazares
alfarrazar	alfarrazaren
alfarrazar	alfarrazaríais
alfarrazar	alfarrazaríamos
alfarrazar	alfarrazaron
alfarrazar	alfarrazarías
alfarrazar	alfarrazase
alfarrazar	alfarrazarían
alfarrazar	alfarrazásemos
alfarrazar	alfarrazasen
alfarrazar	alfarrazases
alfarrazar	alfarrazaseis
alfarrazar	alfarrazasteis
alfarrazar	alfarrazas
alfarrazar	alfarrazaste
alfarrazar	alfarrazó
alféizar	alféizares
alfeñicar	alfeñicaba
alfeñicar	alfeñica
alfeñicar	alfeñicabais
alfeñicar	alfeñicábamos
alfeñicar	alfeñicabas
alfeñicar	alfeñicaban
alfeñicar	alfeñicad
alfeñicar	alfeñicada
alfeñicar	alfeñicado
alfeñicar	alfeñicadas
alfeñicar	alfeñicáis
alfeñicar	alfeñicamos
alfeñicar	alfeñican
alfarrazar	alfarrazo
alfeñicar	alfeñicando
alfeñicar	alfeñicará
alfeñicar	alfeñicarais
alfeñicar	alfeñicáramos
alfeñicar	alfeñicados
alfeñicar	alfeñicarán
alfeñicar	alfeñicaras
alfeñicar	alfeñicaran
alfeñicar	alfeñicarás
alfeñicar	alfeñicaré
alfeñicar	alfeñicareis
alfeñicar	alfeñicaréis
alfeñicar	alfeñicara
alfeñicar	alfeñicaremos
alfeñicar	alfeñicaren
alfeñicar	alfeñicáremos
alfeñicar	alfeñicares
alfeñicar	alfeñicaría
